technique,true_positives,false_positives,true_negatives,false_negatives,FDR,n_consensus_peaks,n_true_do,peak_call_tpr_do,peak_call_tpr,peak_call_fdp,it,prop.do,symmetry,constant.background,equal.DNA.bind,equal.lib.size,prop.consensus,more.background.cond,FDR.threshold,condA_rep1,condA_rep2,condA_rep3,condB_rep1,condB_rep2,condB_rep3
DBA_NORM_OFFSETS_ADJUST,2456,115,5098,2044,0.044729677168416956,9678,4500,0.9922222222222222,0.9678,0,1,0.45,TRUE,FALSE,TRUE,TRUE,0.75,A,0.05,NA,NA,NA,NA,NA,NA
MAnorm2,1527,45,5168,2973,0.02862595419847328,9678,4500,0.9922222222222222,0.9678,0,1,0.45,TRUE,FALSE,TRUE,TRUE,0.75,A,0.05,NA,NA,NA,NA,NA,NA
Oracle,2887,102,4762,2113,0.03412512546002008,9845,5000,0.9962,0.9845,0,1,0.5,TRUE,FALSE,TRUE,TRUE,0.75,A,0.05,0.9759113088681846,0.7997848403547101,1.1602374265413244,1.172987801217272,0.9105324965866486,1.0339050697614889
LIB_PEAKS,2877,105,4759,2123,0.035211267605633804,9845,5000,0.9962,0.9845,0,1,0.5,TRUE,FALSE,TRUE,TRUE,0.75,A,0.05,0.9774833896748042,0.8150205085640378,1.1411792021403042,1.1457890962129667,0.9034274282905366,1.01710037511735
TMM_PEAKS,2856,114,4750,2144,0.03838383838383838,9845,5000,0.9962,0.9845,0,1,0.5,TRUE,FALSE,TRUE,TRUE,0.75,A,0.05,0.9795802543084186,0.8200589688646357,1.145591759316402,1.1388704967153545,0.9032169009496049,1.011142019965506
RLE_PEAKS,2853,106,4758,2147,0.03582291314633322,9845,5000,0.9962,0.9845,0,1,0.5,TRUE,FALSE,TRUE,TRUE,0.75,A,0.05,0.9923908648608419,0.833349396100608,1.1631374711464997,1.1568200594676334,0.9202895649918286,1.030640816126444
LIB_BINS,2385,232,4632,2615,0.08865112724493696,9845,5000,0.9962,0.9845,0,1,0.5,TRUE,FALSE,TRUE,TRUE,0.75,A,0.05,1.0748019032414544,1.053696378275443,1.0990278177421196,0.9411466362103917,0.907926824584737,0.9234004399458546
TMM_BINS,2417,223,4641,2583,0.08446969696969697,9845,5000,0.9962,0.9845,0,1,0.5,TRUE,FALSE,TRUE,TRUE,0.75,A,0.05,1.0754754840618803,1.0568313476584001,1.099837907672304,0.9386255231520213,0.9072177372387771,0.9225970043954373
RLE_BINS,2418,223,4641,2582,0.08443771298750473,9845,5000,0.9962,0.9845,0,1,0.5,TRUE,FALSE,TRUE,TRUE,0.75,A,0.05,1.079422116248619,1.059821078833645,1.1038334291797822,0.9422980992637929,0.9107834712500893,0.9267624597474322
DBA_NORM_OFFSETS_ADJUST,2852,108,4756,2148,0.03648648648648649,9845,5000,0.9962,0.9845,0,1,0.5,TRUE,FALSE,TRUE,TRUE,0.75,A,0.05,NA,NA,NA,NA,NA,NA
MAnorm2,1690,31,4833,3310,0.01801278326554329,9845,5000,0.9962,0.9845,0,1,0.5,TRUE,FALSE,TRUE,TRUE,0.75,A,0.05,NA,NA,NA,NA,NA,NA
Oracle,3010,87,4156,2490,0.028091701646754924,9707,5500,0.9934545454545455,0.9707,0,1,0.55,TRUE,FALSE,TRUE,TRUE,0.75,A,0.05,1.1066029767841603,1.2086289943273325,0.9750682460622848,0.771284630521542,0.9912770045690864,1.002929567538099
LIB_PEAKS,2994,100,4143,2506,0.03232062055591468,9707,5500,0.9934545454545455,0.9707,0,1,0.55,TRUE,FALSE,TRUE,TRUE,0.75,A,0.05,1.094108548753122,1.1876103662302429,0.9752507973535649,0.7800064838745316,0.9795105942525343,0.9835132095360045
TMM_PEAKS,3002,101,4142,2498,0.03254914598775379,9707,5500,0.9934545454545455,0.9707,0,1,0.55,TRUE,FALSE,TRUE,TRUE,0.75,A,0.05,1.0983394997181701,1.1848839349117697,0.9776067345912516,0.7789315069358707,0.9803790644192095,0.9800954095721118
RLE_PEAKS,2979,98,4145,2521,0.03184920376990575,9707,5500,0.9934545454545455,0.9707,0,1,0.55,TRUE,FALSE,TRUE,TRUE,0.75,A,0.05,1.1195262523215563,1.2046107605162364,0.9946721034147445,0.7934620866646864,0.997695081838642,0.9987796623360348
LIB_BINS,2837,61,4182,2663,0.021048999309868876,9707,5500,0.9934545454545455,0.9707,0,1,0.55,TRUE,FALSE,TRUE,TRUE,0.75,A,0.05,1.0899710960927127,1.1036041411316078,1.0772935392521996,0.8934235084054543,0.9178545762413732,0.9178531388766521
